object,level,seed,regime,policy,budget,n_improved,E_run
obj_03_pumpkin,0.2,2,10,e_opt,0.8,48,0.01487821770081255
obj_03_pumpkin,0.2,2,10,a_opt,0.1,14,0.09008668003342096
obj_03_pumpkin,0.2,2,10,a_opt,0.2,28,0.028852032793330533
obj_03_pumpkin,0.2,2,10,a_opt,0.4,48,0.01487821770081255
obj_03_pumpkin,0.2,2,10,a_opt,0.6,48,0.01487821770081255
obj_03_pumpkin,0.2,2,10,a_opt,0.8,48,0.01487821770081255
obj_03_pumpkin,0.2,2,10,d_opt,0.1,14,0.15008280397564316
obj_03_pumpkin,0.2,2,10,d_opt,0.2,28,0.039717077300153066
obj_03_pumpkin,0.2,2,10,d_opt,0.4,48,0.01487821770081255
obj_03_pumpkin,0.2,2,10,d_opt,0.6,48,0.01487821770081255
obj_03_pumpkin,0.2,2,10,d_opt,0.8,48,0.01487821770081255
obj_03_pumpkin,0.2,2,10,random_0,0.1,4,0.12767182568242588
obj_03_pumpkin,0.2,2,10,random_0,0.2,9,0.17828062397792308
obj_03_pumpkin,0.2,2,10,random_0,0.4,20,0.15274455203272355
obj_03_pumpkin,0.2,2,10,random_0,0.6,33,0.1078636799959004
obj_03_pumpkin,0.2,2,10,random_0,0.8,41,0.07590178794027569
obj_03_pumpkin,0.2,2,10,random_1,0.1,6,0.14906011026379867
obj_03_pumpkin,0.2,2,10,random_1,0.2,12,0.14433014001548605
obj_03_pumpkin,0.2,2,10,random_1,0.4,22,0.09228937590200914
obj_03_pumpkin,0.2,2,10,random_1,0.6,28,0.10388427852215286
obj_03_pumpkin,0.2,2,10,random_1,0.8,39,0.018827184472276135
obj_03_pumpkin,0.2,2,10,random_2,0.1,8,0.0951950127828115
obj_03_pumpkin,0.2,2,10,random_2,0.2,12,0.09325511628116467
obj_03_pumpkin,0.2,2,10,random_2,0.4,24,0.07630218675097146
obj_03_pumpkin,0.2,2,10,random_2,0.6,33,0.04833273527061245
obj_03_pumpkin,0.2,2,10,random_2,0.8,40,0.03367505939789931
obj_03_pumpkin,0.2,2,10,random_3,0.1,4,0.14400230526828908
obj_03_pumpkin,0.2,2,10,random_3,0.2,9,0.14448847427042522
obj_03_pumpkin,0.2,2,10,random_3,0.4,19,0.12821346767839636
obj_03_pumpkin,0.2,2,10,random_3,0.6,28,0.12836013224361004
obj_03_pumpkin,0.2,2,10,random_3,0.8,39,0.0379508053985119
obj_03_pumpkin,0.2,2,10,random_4,0.1,3,0.12834543788797678
obj_03_pumpkin,0.2,2,10,random_4,0.2,6,0.1283495402988331
obj_03_pumpkin,0.2,2,10,random_4,0.4,14,0.12186484630640156
obj_03_pumpkin,0.2,2,10,random_4,0.6,24,0.0741800346463501
obj_03_pumpkin,0.2,2,10,random_4,0.8,32,0.11261480600131672
obj_03_pumpkin,0.2,3,10,mode_aware,0.1,14,0.1569025968215841
obj_03_pumpkin,0.2,3,10,mode_aware,0.2,28,0.027664654772707284
obj_03_pumpkin,0.2,3,10,mode_aware,0.4,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,mode_aware,0.6,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,mode_aware,0.8,48,0.01076575204805156
obj_03_pumpkin,0.2,3,10,e_opt,0.1,14,0.04237252346119737
obj_03_pumpkin,0.2,3,10,e_opt,0.2,28,0.004283790529351583
