object,level,seed,regime,policy,budget,n_improved,E_run
obj_07_pumpkin2,0.2,6,100,random48_4,0.2,28,0.00576632484
obj_07_pumpkin2,0.2,6,100,random48_4,0.4,48,0.000306591218
obj_07_pumpkin2,0.2,6,100,random48_4,0.6,48,0.000306591218
obj_07_pumpkin2,0.2,6,100,random48_4,0.8,48,0.000306591218
obj_07_pumpkin2,0.2,7,10,random48_0,0.1,14,0.0385521772
obj_07_pumpkin2,0.2,7,10,random48_0,0.2,28,0.0264719802
obj_07_pumpkin2,0.2,7,10,random48_0,0.4,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_0,0.6,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_0,0.8,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_1,0.1,14,0.0083428874
obj_07_pumpkin2,0.2,7,10,random48_1,0.2,28,0.00550817877
obj_07_pumpkin2,0.2,7,10,random48_1,0.4,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_1,0.6,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_1,0.8,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_2,0.1,14,0.0183903027
obj_07_pumpkin2,0.2,7,10,random48_2,0.2,28,0.0162946817
obj_07_pumpkin2,0.2,7,10,random48_2,0.4,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_2,0.6,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_2,0.8,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_3,0.1,14,0.0126799569
obj_07_pumpkin2,0.2,7,10,random48_3,0.2,28,0.00998410638
obj_07_pumpkin2,0.2,7,10,random48_3,0.4,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_3,0.6,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_3,0.8,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_4,0.1,14,0.00547870238
obj_07_pumpkin2,0.2,7,10,random48_4,0.2,28,0.0048428264
obj_07_pumpkin2,0.2,7,10,random48_4,0.4,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_4,0.6,48,0.00127146857
obj_07_pumpkin2,0.2,7,10,random48_4,0.8,48,0.00127146857
obj_07_pumpkin2,0.2,7,100,random48_0,0.1,14,0.00427571033
obj_07_pumpkin2,0.2,7,100,random48_0,0.2,28,0.0104299083
obj_07_pumpkin2,0.2,7,100,random48_0,0.4,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_0,0.6,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_0,0.8,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_1,0.1,14,0.0128357282
obj_07_pumpkin2,0.2,7,100,random48_1,0.2,28,0.00100766378
obj_07_pumpkin2,0.2,7,100,random48_1,0.4,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_1,0.6,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_1,0.8,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_2,0.1,14,0.00529618459
obj_07_pumpkin2,0.2,7,100,random48_2,0.2,28,0.00161962315
obj_07_pumpkin2,0.2,7,100,random48_2,0.4,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_2,0.6,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_2,0.8,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_3,0.1,14,0.00899516103
obj_07_pumpkin2,0.2,7,100,random48_3,0.2,28,0.00641875122
obj_07_pumpkin2,0.2,7,100,random48_3,0.4,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_3,0.6,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_3,0.8,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_4,0.1,14,0.0264574956
obj_07_pumpkin2,0.2,7,100,random48_4,0.2,28,0.0113536598
obj_07_pumpkin2,0.2,7,100,random48_4,0.4,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_4,0.6,48,0.000122397367
obj_07_pumpkin2,0.2,7,100,random48_4,0.8,48,0.000122397367
obj_07_pumpkin2,0.2,8,10,random48_0,0.1,14,0.0667539222
obj_07_pumpkin2,0.2,8,10,random48_0,0.2,28,0.0836190523
obj_07_pumpkin2,0.2,8,10,random48_0,0.4,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_0,0.6,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_0,0.8,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_1,0.1,14,0.0320454988
obj_07_pumpkin2,0.2,8,10,random48_1,0.2,28,0.0215105905
obj_07_pumpkin2,0.2,8,10,random48_1,0.4,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_1,0.6,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_1,0.8,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_2,0.1,14,0.0144912677
obj_07_pumpkin2,0.2,8,10,random48_2,0.2,28,0.0135898931
obj_07_pumpkin2,0.2,8,10,random48_2,0.4,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_2,0.6,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_2,0.8,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_3,0.1,14,0.0373273733
obj_07_pumpkin2,0.2,8,10,random48_3,0.2,28,0.0101691579
obj_07_pumpkin2,0.2,8,10,random48_3,0.4,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_3,0.6,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_3,0.8,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_4,0.1,14,0.0776680296
obj_07_pumpkin2,0.2,8,10,random48_4,0.2,28,0.0610202836
obj_07_pumpkin2,0.2,8,10,random48_4,0.4,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_4,0.6,48,0.00616246329
obj_07_pumpkin2,0.2,8,10,random48_4,0.8,48,0.00616246329
obj_07_pumpkin2,0.2,8,100,random48_0,0.1,14,0.0593210531
obj_07_pumpkin2,0.2,8,100,random48_0,0.2,28,0.010752418
obj_07_pumpkin2,0.2,8,100,random48_0,0.4,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_0,0.6,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_0,0.8,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_1,0.1,14,0.0621238609
obj_07_pumpkin2,0.2,8,100,random48_1,0.2,28,0.00734034254
obj_07_pumpkin2,0.2,8,100,random48_1,0.4,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_1,0.6,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_1,0.8,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_2,0.1,14,0.0173829587
obj_07_pumpkin2,0.2,8,100,random48_2,0.2,28,0.00709614007
obj_07_pumpkin2,0.2,8,100,random48_2,0.4,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_2,0.6,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_2,0.8,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_3,0.1,14,0.0284885213
obj_07_pumpkin2,0.2,8,100,random48_3,0.2,28,0.00311748325
obj_07_pumpkin2,0.2,8,100,random48_3,0.4,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_3,0.6,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_3,0.8,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_4,0.1,14,0.0626313897
obj_07_pumpkin2,0.2,8,100,random48_4,0.2,28,0.0420091054
obj_07_pumpkin2,0.2,8,100,random48_4,0.4,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_4,0.6,48,0.000561270068
obj_07_pumpkin2,0.2,8,100,random48_4,0.8,48,0.000561270068
obj_07_pumpkin2,0.2,9,10,random48_0,0.1,14,0.0356463429
obj_07_pumpkin2,0.2,9,10,random48_0,0.2,28,0.0259979467
obj_07_pumpkin2,0.2,9,10,random48_0,0.4,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_0,0.6,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_0,0.8,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_1,0.1,14,0.0491598231
obj_07_pumpkin2,0.2,9,10,random48_1,0.2,28,0.000322005494
obj_07_pumpkin2,0.2,9,10,random48_1,0.4,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_1,0.6,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_1,0.8,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_2,0.1,14,0.0288134146
obj_07_pumpkin2,0.2,9,10,random48_2,0.2,28,0.0387525691
obj_07_pumpkin2,0.2,9,10,random48_2,0.4,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_2,0.6,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_2,0.8,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_3,0.1,14,0.0174659528
obj_07_pumpkin2,0.2,9,10,random48_3,0.2,28,0.0271526673
obj_07_pumpkin2,0.2,9,10,random48_3,0.4,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_3,0.6,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_3,0.8,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_4,0.1,14,0.0443482275
obj_07_pumpkin2,0.2,9,10,random48_4,0.2,28,0.0410189524
obj_07_pumpkin2,0.2,9,10,random48_4,0.4,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_4,0.6,48,0.0030861629
obj_07_pumpkin2,0.2,9,10,random48_4,0.8,48,0.0030861629
obj_07_pumpkin2,0.2,9,100,random48_0,0.1,14,0.083013241
obj_07_pumpkin2,0.2,9,100,random48_0,0.2,28,0.0306626088
obj_07_pumpkin2,0.2,9,100,random48_0,0.4,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_0,0.6,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_0,0.8,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_1,0.1,14,0.0322455435
obj_07_pumpkin2,0.2,9,100,random48_1,0.2,28,0.0344408048
obj_07_pumpkin2,0.2,9,100,random48_1,0.4,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_1,0.6,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_1,0.8,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_2,0.1,14,0.0082859718
obj_07_pumpkin2,0.2,9,100,random48_2,0.2,28,0.000330193124
obj_07_pumpkin2,0.2,9,100,random48_2,0.4,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_2,0.6,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_2,0.8,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_3,0.1,14,0.0362814852
obj_07_pumpkin2,0.2,9,100,random48_3,0.2,28,0.0569813902
obj_07_pumpkin2,0.2,9,100,random48_3,0.4,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_3,0.6,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_3,0.8,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_4,0.1,14,0.0387954658
obj_07_pumpkin2,0.2,9,100,random48_4,0.2,28,0.0312418639
obj_07_pumpkin2,0.2,9,100,random48_4,0.4,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_4,0.6,48,0.000339499089
obj_07_pumpkin2,0.2,9,100,random48_4,0.8,48,0.000339499089
obj_07_pumpkin2,0.5,0,10,random48_0,0.1,14,0.86213645
obj_07_pumpkin2,0.5,0,10,random48_0,0.2,28,0.920945631
obj_07_pumpkin2,0.5,0,10,random48_0,0.4,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_0,0.6,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_0,0.8,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_1,0.1,14,0.726586282
obj_07_pumpkin2,0.5,0,10,random48_1,0.2,28,0.619641295
obj_07_pumpkin2,0.5,0,10,random48_1,0.4,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_1,0.6,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_1,0.8,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_2,0.1,14,0.577294461
obj_07_pumpkin2,0.5,0,10,random48_2,0.2,28,0.498987235
obj_07_pumpkin2,0.5,0,10,random48_2,0.4,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_2,0.6,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_2,0.8,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_3,0.1,14,0.231815385
obj_07_pumpkin2,0.5,0,10,random48_3,0.2,28,0.16907654
obj_07_pumpkin2,0.5,0,10,random48_3,0.4,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_3,0.6,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_3,0.8,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_4,0.1,14,0.556375005
obj_07_pumpkin2,0.5,0,10,random48_4,0.2,28,0.110692392
obj_07_pumpkin2,0.5,0,10,random48_4,0.4,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_4,0.6,48,0.0285925578
obj_07_pumpkin2,0.5,0,10,random48_4,0.8,48,0.0285925578
obj_07_pumpkin2,0.5,0,100,random48_0,0.1,14,0.60645609
obj_07_pumpkin2,0.5,0,100,random48_0,0.2,28,0.392449374
obj_07_pumpkin2,0.5,0,100,random48_0,0.4,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_0,0.6,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_0,0.8,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_1,0.1,14,0.799742228
obj_07_pumpkin2,0.5,0,100,random48_1,0.2,28,0.0370098055
obj_07_pumpkin2,0.5,0,100,random48_1,0.4,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_1,0.6,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_1,0.8,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_2,0.1,14,0.650864071
obj_07_pumpkin2,0.5,0,100,random48_2,0.2,28,0.0337091656
obj_07_pumpkin2,0.5,0,100,random48_2,0.4,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_2,0.6,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_2,0.8,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_3,0.1,14,0.188350107
obj_07_pumpkin2,0.5,0,100,random48_3,0.2,28,0.105795876
obj_07_pumpkin2,0.5,0,100,random48_3,0.4,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_3,0.6,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_3,0.8,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_4,0.1,14,0.680758696
obj_07_pumpkin2,0.5,0,100,random48_4,0.2,28,0.575058688
obj_07_pumpkin2,0.5,0,100,random48_4,0.4,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_4,0.6,48,0.00170139122
obj_07_pumpkin2,0.5,0,100,random48_4,0.8,48,0.00170139122
obj_07_pumpkin2,0.5,1,10,random48_0,0.1,14,0.0842539587
obj_07_pumpkin2,0.5,1,10,random48_0,0.2,28,0.314792773
obj_07_pumpkin2,0.5,1,10,random48_0,0.4,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_0,0.6,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_0,0.8,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_1,0.1,14,0.0714655976
obj_07_pumpkin2,0.5,1,10,random48_1,0.2,28,0.0433710693
obj_07_pumpkin2,0.5,1,10,random48_1,0.4,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_1,0.6,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_1,0.8,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_2,0.1,14,0.0777246134
obj_07_pumpkin2,0.5,1,10,random48_2,0.2,28,0.121534447
obj_07_pumpkin2,0.5,1,10,random48_2,0.4,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_2,0.6,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_2,0.8,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_3,0.1,14,0.0655806283
obj_07_pumpkin2,0.5,1,10,random48_3,0.2,28,0.0590612784
obj_07_pumpkin2,0.5,1,10,random48_3,0.4,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_3,0.6,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_3,0.8,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_4,0.1,14,0.085165245
obj_07_pumpkin2,0.5,1,10,random48_4,0.2,28,0.275155354
obj_07_pumpkin2,0.5,1,10,random48_4,0.4,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_4,0.6,48,0.013399541
obj_07_pumpkin2,0.5,1,10,random48_4,0.8,48,0.013399541
obj_07_pumpkin2,0.5,1,100,random48_0,0.1,14,0.239091847
obj_07_pumpkin2,0.5,1,100,random48_0,0.2,28,0.350331188
obj_07_pumpkin2,0.5,1,100,random48_0,0.4,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_0,0.6,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_0,0.8,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_1,0.1,14,0.0403342062
obj_07_pumpkin2,0.5,1,100,random48_1,0.2,28,0.405682027
obj_07_pumpkin2,0.5,1,100,random48_1,0.4,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_1,0.6,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_1,0.8,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_2,0.1,14,0.420663312
obj_07_pumpkin2,0.5,1,100,random48_2,0.2,28,0.418531874
obj_07_pumpkin2,0.5,1,100,random48_2,0.4,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_2,0.6,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_2,0.8,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_3,0.1,14,0.070197305
obj_07_pumpkin2,0.5,1,100,random48_3,0.2,28,0.0755175725
obj_07_pumpkin2,0.5,1,100,random48_3,0.4,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_3,0.6,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_3,0.8,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_4,0.1,14,0.321388795
obj_07_pumpkin2,0.5,1,100,random48_4,0.2,28,0.350942968
obj_07_pumpkin2,0.5,1,100,random48_4,0.4,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_4,0.6,48,0.00206626703
obj_07_pumpkin2,0.5,1,100,random48_4,0.8,48,0.00206626703
obj_07_pumpkin2,0.5,2,10,random48_0,0.1,14,0.541790857
obj_07_pumpkin2,0.5,2,10,random48_0,0.2,28,0.27124582
obj_07_pumpkin2,0.5,2,10,random48_0,0.4,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_0,0.6,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_0,0.8,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_1,0.1,14,0.641587396
obj_07_pumpkin2,0.5,2,10,random48_1,0.2,28,0.141163903
obj_07_pumpkin2,0.5,2,10,random48_1,0.4,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_1,0.6,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_1,0.8,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_2,0.1,14,0.488065512
obj_07_pumpkin2,0.5,2,10,random48_2,0.2,28,0.362043163
obj_07_pumpkin2,0.5,2,10,random48_2,0.4,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_2,0.6,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_2,0.8,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_3,0.1,14,0.45248592
obj_07_pumpkin2,0.5,2,10,random48_3,0.2,28,0.638132286
obj_07_pumpkin2,0.5,2,10,random48_3,0.4,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_3,0.6,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_3,0.8,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_4,0.1,14,0.266957286
obj_07_pumpkin2,0.5,2,10,random48_4,0.2,28,0.190882801
obj_07_pumpkin2,0.5,2,10,random48_4,0.4,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_4,0.6,48,0.0955972644
obj_07_pumpkin2,0.5,2,10,random48_4,0.8,48,0.0955972644
obj_07_pumpkin2,0.5,2,100,random48_0,0.1,14,0.833599072
obj_07_pumpkin2,0.5,2,100,random48_0,0.2,28,0.601816699
obj_07_pumpkin2,0.5,2,100,random48_0,0.4,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_0,0.6,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_0,0.8,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_1,0.1,14,0.812607909
obj_07_pumpkin2,0.5,2,100,random48_1,0.2,28,0.727435128
obj_07_pumpkin2,0.5,2,100,random48_1,0.4,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_1,0.6,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_1,0.8,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_2,0.1,14,0.430956257
obj_07_pumpkin2,0.5,2,100,random48_2,0.2,28,0.315483297
obj_07_pumpkin2,0.5,2,100,random48_2,0.4,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_2,0.6,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_2,0.8,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_3,0.1,14,0.355465676
obj_07_pumpkin2,0.5,2,100,random48_3,0.2,28,0.346471899
obj_07_pumpkin2,0.5,2,100,random48_3,0.4,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_3,0.6,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_3,0.8,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_4,0.1,14,0.245702916
obj_07_pumpkin2,0.5,2,100,random48_4,0.2,28,0.198112455
obj_07_pumpkin2,0.5,2,100,random48_4,0.4,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_4,0.6,48,0.0104750706
obj_07_pumpkin2,0.5,2,100,random48_4,0.8,48,0.0104750706
obj_07_pumpkin2,0.5,3,10,random48_0,0.1,14,0.468995113
obj_07_pumpkin2,0.5,3,10,random48_0,0.2,28,0.498080964
obj_07_pumpkin2,0.5,3,10,random48_0,0.4,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_0,0.6,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_0,0.8,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_1,0.1,14,0.375673147
obj_07_pumpkin2,0.5,3,10,random48_1,0.2,28,0.198786927
obj_07_pumpkin2,0.5,3,10,random48_1,0.4,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_1,0.6,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_1,0.8,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_2,0.1,14,0.356282091
obj_07_pumpkin2,0.5,3,10,random48_2,0.2,28,0.343185928
obj_07_pumpkin2,0.5,3,10,random48_2,0.4,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_2,0.6,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_2,0.8,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_3,0.1,14,0.392945188
obj_07_pumpkin2,0.5,3,10,random48_3,0.2,28,0.423027454
obj_07_pumpkin2,0.5,3,10,random48_3,0.4,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_3,0.6,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_3,0.8,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_4,0.1,14,0.612755164
obj_07_pumpkin2,0.5,3,10,random48_4,0.2,28,0.377804359
obj_07_pumpkin2,0.5,3,10,random48_4,0.4,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_4,0.6,48,0.0344091139
obj_07_pumpkin2,0.5,3,10,random48_4,0.8,48,0.0344091139
obj_07_pumpkin2,0.5,3,100,random48_0,0.1,14,0.490807749
obj_07_pumpkin2,0.5,3,100,random48_0,0.2,28,0.521879828
obj_07_pumpkin2,0.5,3,100,random48_0,0.4,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_0,0.6,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_0,0.8,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_1,0.1,14,0.449490435
obj_07_pumpkin2,0.5,3,100,random48_1,0.2,28,0.578905945
obj_07_pumpkin2,0.5,3,100,random48_1,0.4,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_1,0.6,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_1,0.8,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_2,0.1,14,0.418936031
obj_07_pumpkin2,0.5,3,100,random48_2,0.2,28,0.264164925
obj_07_pumpkin2,0.5,3,100,random48_2,0.4,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_2,0.6,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_2,0.8,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_3,0.1,14,0.437512064
obj_07_pumpkin2,0.5,3,100,random48_3,0.2,28,0.527685002
obj_07_pumpkin2,0.5,3,100,random48_3,0.4,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_3,0.6,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_3,0.8,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_4,0.1,14,0.55097312
obj_07_pumpkin2,0.5,3,100,random48_4,0.2,28,0.429903416
obj_07_pumpkin2,0.5,3,100,random48_4,0.4,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_4,0.6,48,0.00243247798
obj_07_pumpkin2,0.5,3,100,random48_4,0.8,48,0.00243247798
obj_07_pumpkin2,0.5,4,10,random48_0,0.1,14,0.332846449
obj_07_pumpkin2,0.5,4,10,random48_0,0.2,28,0.189195389
obj_07_pumpkin2,0.5,4,10,random48_0,0.4,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_0,0.6,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_0,0.8,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_1,0.1,14,0.104642839
obj_07_pumpkin2,0.5,4,10,random48_1,0.2,28,0.232458813
obj_07_pumpkin2,0.5,4,10,random48_1,0.4,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_1,0.6,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_1,0.8,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_2,0.1,14,0.339964656
obj_07_pumpkin2,0.5,4,10,random48_2,0.2,28,0.10183259
obj_07_pumpkin2,0.5,4,10,random48_2,0.4,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_2,0.6,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_2,0.8,48,0.0106543837
obj_07_pumpkin2,0.5,4,10,random48_3,0.1,14,0.25947372
