object_id,level,ctype,mode_id,pred_deg,emp_deg,rho,seed_count
obj_11_pine,0.5,joint,1,3.3817960781631915,284.60044120542386,0.2957008574399749,20
obj_11_pine,0.5,joint,2,1.7637988559444577,440.05785703728185,0.5669580727018513,20
obj_11_pine,0.5,joint,3,1.3774453624442924,311.1451860502185,0.7259816086102236,20
obj_11_pine,0.5,joint,4,1.3224668628901752,101.07992308827153,0.7561626140216153,20
obj_11_pine,0.75,joint,0,93.50132820377917,2297.484840476904,0.010695035238650029,20
obj_11_pine,0.75,joint,1,3.812795345727748,907.2860263710137,0.2622747641361092,20
obj_11_pine,0.75,joint,2,1.8225468065565382,317.94777137745217,0.5486827533880285,20
obj_11_pine,0.75,joint,3,1.408522960081361,498.42239770411754,0.7099635776915107,20
obj_11_pine,0.75,joint,4,1.3436826037802212,235.1534156113491,0.7442233732777898,20
obj_11_pine,1.0,joint,0,160.94444852804514,3409.3099809285873,0.006213323970759677,20
obj_11_pine,1.0,joint,1,4.045649482443679,1052.3973787536515,0.24717910049784483,20
obj_11_pine,1.0,joint,2,1.8671300633757084,449.39456603202945,0.5355813285936993,20
obj_11_pine,1.0,joint,3,1.430454087301437,273.49445603028,0.699078711352776,20
obj_11_pine,1.0,joint,4,1.3590971789947832,433.0760721215756,0.7357825587862826,20
obj_13_mushroom,0.1,joint,0,25.44063026007104,442.9203970169883,0.03930720228930396,20
obj_13_mushroom,0.1,joint,1,1.823984474247721,88.27306585343104,0.5482502807006826,20
obj_13_mushroom,0.1,joint,2,1.3952904632235557,73.11462310211752,0.7166966494486664,20
obj_13_mushroom,0.1,joint,3,1.2573798596249381,38.3316681014682,0.7953046108900523,20
obj_13_mushroom,0.1,joint,4,1.108261012884796,8.090638216145308,0.9023145165027565,20
obj_13_mushroom,0.2,joint,0,88.3978571953065,963.439260250477,0.011312491407914979,20
obj_13_mushroom,0.2,joint,1,2.02077614539093,418.31311846016746,0.4948593649429411,20
obj_13_mushroom,0.2,joint,2,1.4711943126520348,393.3420609169518,0.6797198652823496,20
obj_13_mushroom,0.2,joint,3,1.303123345919997,204.74459459737898,0.7673870651853039,20
obj_13_mushroom,0.2,joint,4,1.1348950002722413,63.53648029618561,0.8811387835527671,20
obj_13_mushroom,0.35,joint,0,253.27068531197273,5827.401956900171,0.003948344826280326,20
obj_13_mushroom,0.35,joint,1,2.166391443416855,1499.838168001054,0.461597096424453,20
obj_13_mushroom,0.35,joint,2,1.538699009861324,1184.7670408793476,0.6498996838180363,20
obj_13_mushroom,0.35,joint,3,1.3442418153594786,427.82107804468995,0.7439137724878607,20
obj_13_mushroom,0.35,joint,4,1.1556689414103591,252.8707057715849,0.8652997101225345,20
obj_13_mushroom,0.5,joint,0,503.40254290490674,9994.78312685975,0.0019864818207501606,20
obj_13_mushroom,0.5,joint,1,2.3057170951681796,3921.620313795092,0.4337045520873235,20
obj_13_mushroom,0.5,joint,2,1.6146223331549352,1902.8530769724105,0.6193398787232324,20
obj_13_mushroom,0.5,joint,3,1.3886969875673452,596.1053367912214,0.7200994953922623,20
obj_13_mushroom,0.5,joint,4,1.174126595638249,276.7048699507816,0.8516969155752795,20
obj_13_mushroom,0.75,joint,0,1111.6304396356988,12975.02537983618,0.0008995795404160737,20
obj_13_mushroom,0.75,joint,1,2.5930438176828674,2320.934348479576,0.38564716615301764,20
obj_13_mushroom,0.75,joint,2,1.7866937458064354,1917.2710174177882,0.5596930096985613,20
obj_13_mushroom,0.75,joint,3,1.4700078850145502,2523.2189374828904,0.6802684599138065,20
obj_13_mushroom,0.75,joint,4,1.2067526676644096,284.4411884013131,0.8286702211609229,20
obj_13_mushroom,1.0,joint,0,1960.491202603931,12351.133112475101,0.0005100762496010167,20
obj_13_mushroom,1.0,joint,1,2.948204174185878,2103.348137062687,0.3391895340071356,20
obj_13_mushroom,1.0,joint,2,2.013554466497653,1694.0438758167575,0.4966341942263848,20
obj_13_mushroom,1.0,joint,3,1.5500401254546887,1046.4936806930243,0.6451445892129147,20
obj_13_mushroom,1.0,joint,4,1.2402791894208627,324.7112294087541,0.8062700789706397,20
obj_16_friends_cup,0.1,joint,0,53.0044963781601,379.0481471196546,0.01886632395986765,20
obj_16_friends_cup,0.1,joint,1,2.21832386808372,173.17256862778348,0.45079080398834703,20
obj_16_friends_cup,0.1,joint,2,1.6688116310862346,111.5956677204706,0.599228805320045,20
obj_16_friends_cup,0.1,joint,3,1.2420166932963785,78.70383161328226,0.8051421574261991,20
obj_16_friends_cup,0.1,joint,4,1.1856086732698656,49.856904134351936,0.843448620565533,20
obj_16_friends_cup,0.2,joint,0,194.4875822721886,677.5603172356376,0.005141716444397378,20
obj_16_friends_cup,0.2,joint,1,2.3845365027954055,637.9203318330469,0.41936871120559255,20
obj_16_friends_cup,0.2,joint,2,1.7678198833093115,482.3987416045859,0.5656684877466288,20
obj_16_friends_cup,0.2,joint,3,1.277046926372794,213.82268670919024,0.7830565810453869,20
obj_16_friends_cup,0.2,joint,4,1.2131314066563204,117.07841439863499,0.8243130088901405,20
obj_16_friends_cup,0.35,joint,0,577.8631217868935,4184.310455234765,0.001730513615244656,20
obj_16_friends_cup,0.35,joint,1,2.622276600203776,1563.9971624672157,0.3813480240499002,20
obj_16_friends_cup,0.35,joint,2,1.927145031182082,1506.9530753936322,0.5189023056487944,20
obj_16_friends_cup,0.35,joint,3,1.3225054335442037,552.3543284955409,0.7561405606630166,20
obj_16_friends_cup,0.35,joint,4,1.2628707708606128,633.2795946753944,0.7918466584815536,20
obj_16_friends_cup,0.5,joint,0,1168.6693904064186,15198.964813077104,0.000855673989760473,20
obj_16_friends_cup,0.5,joint,1,2.925765563493991,1911.23505118689,0.34179088457305706,20
obj_16_friends_cup,0.5,joint,2,2.142427084381328,2275.8064250822927,0.466760342646047,20
obj_16_friends_cup,0.5,joint,3,1.3853324463759764,1122.9927101478631,0.7218483928648286,20
obj_16_friends_cup,0.5,joint,4,1.3211980191895132,585.8171078555405,0.7568888126349511,20
obj_16_friends_cup,0.75,joint,0,2615.6429455167504,20470.402438395035,0.00038231517865005784,20
obj_16_friends_cup,0.75,joint,1,3.5335979027124877,4358.96942848217,0.28299767758871835,20
obj_16_friends_cup,0.75,joint,2,2.5922325966489588,7016.613575099092,0.3857678517324117,20
obj_16_friends_cup,0.75,joint,3,1.5270834508116937,993.8844933227024,0.654843060127767,20
obj_16_friends_cup,0.75,joint,4,1.4082606075038802,702.1864283580311,0.7100958406927851,20
obj_16_friends_cup,1.0,joint,0,4640.764890149382,9776.187217912484,0.0002154817198610143,20
obj_16_friends_cup,1.0,joint,1,4.189321264395183,7126.228796461549,0.23870215170627912,20
obj_16_friends_cup,1.0,joint,2,3.090452431613649,1782.0635181785044,0.3235772179408243,20
obj_16_friends_cup,1.0,joint,3,1.673680957475389,419.3430278898223,0.5974854380302076,20
obj_16_friends_cup,1.0,joint,4,1.4807465139305078,827.3969762042642,0.6753350358027117,20
obj_17_pumpkin5,0.1,joint,0,23.407814949470904,263.03520017210997,0.04272077518378551,20
obj_17_pumpkin5,0.1,joint,1,1.7957338062056256,55.159304404857295,0.5568754102329865,20
obj_17_pumpkin5,0.1,joint,2,1.5426529684986081,123.87742758389729,0.6482339323362228,20
obj_17_pumpkin5,0.1,joint,3,1.2103822094024244,19.376466385067957,0.8261853092616986,20
obj_17_pumpkin5,0.1,joint,4,1.1314770689122446,46.241349882293555,0.8838005006688812,20
obj_17_pumpkin5,0.2,joint,0,79.29378639265703,1485.8794881766307,0.012611328648730094,20
obj_17_pumpkin5,0.2,joint,1,1.9396720766714854,394.36130070986496,0.5155510624847573,20
obj_17_pumpkin5,0.2,joint,2,1.6547203680288596,329.10203789181634,0.6043317162954988,20
obj_17_pumpkin5,0.2,joint,3,1.2587164923992893,65.00226034027507,0.7944600758299912,20
obj_17_pumpkin5,0.2,joint,4,1.1622661285000906,168.80194394004243,0.8603881464656501,20
obj_17_pumpkin5,0.35,joint,0,223.61050946424845,2961.964937328236,0.004472061721946406,20
obj_17_pumpkin5,0.35,joint,1,2.0517307991851217,628.7713895292732,0.4873933755818094,20
obj_17_pumpkin5,0.35,joint,2,1.7469854954108823,648.3498798303813,0.57241459796139,20
obj_17_pumpkin5,0.35,joint,3,1.2940755878378025,112.93404537150641,0.7727523874172166,20
obj_17_pumpkin5,0.35,joint,4,1.189522625223625,430.5474256024461,0.8406733750121015,20
obj_17_pumpkin5,0.5,joint,0,439.9257074206358,8592.390536845409,0.0022731110801939296,20
obj_17_pumpkin5,0.5,joint,1,2.173534777361596,2793.1615804156027,0.46008005504005645,20
obj_17_pumpkin5,0.5,joint,2,1.8402882444362663,1664.3689897080142,0.5433931358434173,20
obj_17_pumpkin5,0.5,joint,3,1.3242727198501805,168.19542800341915,0.7551314657551305,20
obj_17_pumpkin5,0.5,joint,4,1.2137173635391094,260.24502975745577,0.8239150481328491,20
obj_17_pumpkin5,0.75,joint,0,960.5075225390001,9990.891334780932,0.0010411162604501063,20
obj_17_pumpkin5,0.75,joint,1,2.432612667675377,1943.6989774473548,0.4110806513868924,20
obj_17_pumpkin5,0.75,joint,2,2.035288401527358,2223.959163707415,0.49133085967058127,20
obj_17_pumpkin5,0.75,joint,3,1.3793451125769833,639.4808220078644,0.7249817256623574,20
